@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
69.534927,3.583538,4.764281,14.837518,4.277656,3.244795,5.541296,5.903644,2.471141,1.534074,0.266719,0.714634,1.01399,0.933178,0.898894,1.288203,0.842157,0.336601,0.220528,0.335971,0.855309,0.756702,0.317564,0.977578,0.134777,1.215598,0.54359,0.290368,0.52252,0.397158,0.630099,0.43757,0.246353,0.43757,0.630099,0.397158,0.52252,0.290368,0.54359,1.215598,0.134777,0.977578,0.317564,0.756702,0.855309,0.335971,0.220528,0.336601,0.842157,1.288203,0.898894,0.933178,1.01399,0.714634,0.266719,1.534074,2.471141,5.903644,5.541296,3.244795,4.277656,14.837518,4.764281,3.583538,2.06099,standing
41.750939,9.02803,6.144772,10.419323,6.524412,6.658499,2.64767,4.647128,2.418914,2.526089,1.059491,0.368819,0.905256,0.869056,1.512099,0.304211,1.642233,0.695085,0.844458,0.678063,1.031368,0.754127,0.975768,0.770593,0.656135,0.781776,0.392484,0.793841,0.632014,0.656682,0.273705,0.822568,0.352135,0.822568,0.273705,0.656682,0.632014,0.793841,0.392484,0.781776,0.656135,0.770593,0.975768,0.754127,1.031368,0.678063,0.844458,0.695085,1.642233,0.304211,1.512099,0.869056,0.905256,0.368819,1.059491,2.526089,2.418914,4.647128,2.64767,6.658499,6.524412,10.419323,6.144772,9.02803,1.476845,standing
56.951251,2.945063,9.185377,12.622385,2.120123,2.342025,4.366342,2.412525,1.546718,1.130593,1.175272,0.590699,0.836644,0.339689,0.159947,0.78995,0.841597,0.480448,0.439448,0.227873,0.51993,0.509218,0.432658,0.531357,0.378024,0.184024,0.333358,0.146583,0.196651,0.521043,0.445722,0.94351,0.782586,0.94351,0.445722,0.521043,0.196651,0.146583,0.333358,0.184024,0.378024,0.531357,0.432658,0.509218,0.51993,0.227873,0.439448,0.480448,0.841597,0.78995,0.159947,0.339689,0.836644,0.590699,1.175272,1.130593,1.546718,2.412525,4.366342,2.342025,2.120123,12.622385,9.185377,2.945063,1.459401,standing
47.646791,11.268631,9.441537,7.831744,6.178516,4.851473,4.96042,0.93087,0.808532,0.577707,0.916835,0.428266,1.240876,0.667102,0.759662,0.705548,0.558137,0.376465,0.898541,0.828289,0.372858,0.283367,0.592873,0.471008,0.830439,0.91082,0.276822,0.764777,0.250478,0.308679,0.463822,0.723524,0.041577,0.723524,0.463822,0.308679,0.250478,0.764777,0.276822,0.91082,0.830439,0.471008,0.592873,0.283367,0.372858,0.828289,0.898541,0.376465,0.558137,0.705548,0.759662,0.667102,1.240876,0.428266,0.916835,0.577707,0.808532,0.93087,4.96042,4.851473,6.178516,7.831744,9.441537,11.268631,1.682211,standing
34.793658,2.589913,6.923129,4.52944,2.655878,5.44437,2.083734,1.779834,2.632884,2.08564,1.954177,1.306298,1.475658,1.194908,1.011036,0.81408,0.731726,1.101771,0.706332,0.880722,0.712264,0.411765,0.946812,0.848802,0.203518,0.755246,0.468446,0.365505,0.899967,0.595994,0.528118,0.473575,0.517326,0.473575,0.528118,0.595994,0.899967,0.365505,0.468446,0.755246,0.203518,0.848802,0.946812,0.411765,0.712264,0.880722,0.706332,1.101771,0.731726,0.81408,1.011036,1.194908,1.475658,1.306298,1.954177,2.08564,2.632884,1.779834,2.083734,5.44437,2.655878,4.52944,6.923129,2.589913,1.232157,standing
55.194233,18.474938,6.365315,3.229335,4.383013,3.296529,1.63576,2.580198,2.499047,0.985219,1.645699,0.84601,0.139095,1.18963,0.767415,0.859412,1.806106,0.294262,0.8054,0.572667,0.40238,0.409776,0.313222,0.381489,0.620136,0.576668,0.567467,0.771962,0.398606,0.630882,0.449919,0.696934,0.629501,0.696934,0.449919,0.630882,0.398606,0.771962,0.567467,0.576668,0.620136,0.381489,0.313222,0.409776,0.40238,0.572667,0.8054,0.294262,1.806106,0.859412,0.767415,1.18963,0.139095,0.84601,1.645699,0.985219,2.499047,2.580198,1.63576,3.296529,4.383013,3.229335,6.365315,18.474938,1.738258,standing
99.021053,16.585906,9.75731,5.68926,1.001847,4.940949,1.285344,4.432277,1.062066,3.053196,1.60492,0.726136,2.640362,1.530045,1.80503,0.87616,1.49484,1.410273,1.362423,0.970481,0.825455,0.978453,1.02187,1.124421,0.870981,0.764802,0.710002,0.987711,0.436705,0.876692,0.372218,0.820323,0.414601,0.820323,0.372218,0.876692,0.436705,0.987711,0.710002,0.764802,0.870981,1.124421,1.02187,0.978453,0.825455,0.970481,1.362423,1.410273,1.49484,0.87616,1.80503,1.530045,2.640362,0.726136,1.60492,3.053196,1.062066,4.432277,1.285344,4.940949,1.001847,5.68926,9.75731,16.585906,2.60259,standing
49.425365,23.377335,7.791416,7.185717,4.366148,2.495363,3.00115,3.271164,3.604168,1.752992,3.480803,1.328923,0.445288,1.241284,1.376626,1.557604,1.150174,1.110951,1.084902,0.789737,0.81641,0.829086,0.958259,0.61048,0.942182,0.917399,0.869186,0.717819,0.819335,0.626163,0.765689,0.917588,0.867364,0.917588,0.765689,0.626163,0.819335,0.717819,0.869186,0.917399,0.942182,0.61048,0.958259,0.829086,0.81641,0.789737,1.084902,1.110951,1.150174,1.557604,1.376626,1.241284,0.445288,1.328923,3.480803,1.752992,3.604168,3.271164,3.00115,2.495363,4.366148,7.185717,7.791416,23.377335,1.854785,standing
11.534722,0.562009,1.179668,0.936395,1.325272,1.409773,1.260578,0.235761,0.594995,0.823642,0.460529,0.547556,0.586164,0.176645,0.33828,0.167323,0.053904,0.146377,0.041459,0.136305,0.319343,0.148505,0.112364,0.166152,0.147665,0.233667,0.236387,0.21835,0.066525,0.246037,0.041557,0.164653,0.238434,0.164653,0.041557,0.246037,0.066525,0.21835,0.236387,0.233667,0.147665,0.166152,0.112364,0.148505,0.319343,0.136305,0.041459,0.146377,0.053904,0.167323,0.33828,0.176645,0.586164,0.547556,0.460529,0.823642,0.594995,0.235761,1.260578,1.409773,1.325272,0.936395,1.179668,0.562009,0.356276,standing
83.559044,51.481819,12.217346,10.152494,8.868619,2.106871,5.718994,4.059349,2.681499,3.156854,2.412094,2.089586,2.681136,2.453238,2.070246,2.125036,2.232919,2.040691,1.766681,2.108741,1.763915,1.739755,1.763411,1.727551,1.70749,1.70139,1.724938,1.670892,1.635351,1.505051,1.484037,1.520081,1.666856,1.520081,1.484037,1.505051,1.635351,1.670892,1.724938,1.70139,1.70749,1.727551,1.763411,1.739755,1.763915,2.108741,1.766681,2.040691,2.232919,2.125036,2.070246,2.453238,2.681136,2.089586,2.412094,3.156854,2.681499,4.059349,5.718994,2.106871,8.868619,10.152494,12.217346,51.481819,3.243083,standing
163.174273,53.520723,36.828999,17.917652,13.72615,5.526703,3.959005,3.606255,3.521385,4.394027,2.074088,1.600606,0.728249,1.249049,0.915327,1.508947,1.202066,1.041421,1.433017,1.457448,1.268727,1.250223,1.428883,1.241891,1.224404,1.221555,1.177737,1.070912,1.035885,0.992578,0.895742,0.764672,0.821441,0.764672,0.895742,0.992578,1.035885,1.070912,1.177737,1.221555,1.224404,1.241891,1.428883,1.250223,1.268727,1.457448,1.433017,1.041421,1.202066,1.508947,0.915327,1.249049,0.728249,1.600606,2.074088,4.394027,3.521385,3.606255,3.959005,5.526703,13.72615,17.917652,36.828999,53.520723,5.915563,standing
33.445242,13.802984,8.115102,7.359693,6.72138,0.469531,3.470213,1.814103,2.639667,1.232161,1.53611,0.991609,0.671514,0.776011,0.405791,0.434975,0.26163,0.496902,0.653306,0.557658,0.461304,0.788759,0.739329,0.787537,0.7082,0.839347,0.835918,0.773265,0.779442,0.86552,0.442856,0.641412,0.848839,0.641412,0.442856,0.86552,0.779442,0.773265,0.835918,0.839347,0.7082,0.787537,0.739329,0.788759,0.461304,0.557658,0.653306,0.496902,0.26163,0.434975,0.405791,0.776011,0.671514,0.991609,1.53611,1.232161,2.639667,1.814103,3.470213,0.469531,6.72138,7.359693,8.115102,13.802984,1.527504,standing
25.344288,8.925442,5.330804,4.034542,2.203339,2.967392,3.274533,0.538462,0.203911,1.863138,0.633506,0.424992,0.791355,1.030724,0.927444,0.616554,0.10196,0.213108,0.237309,0.248003,0.07488,0.193971,0.356465,0.412953,0.217849,0.286731,0.278833,0.164931,0.35605,0.160335,0.221251,0.050589,0.035199,0.050589,0.221251,0.160335,0.35605,0.164931,0.278833,0.286731,0.217849,0.412953,0.356465,0.193971,0.07488,0.248003,0.237309,0.213108,0.10196,0.616554,0.927444,1.030724,0.791355,0.424992,0.633506,1.863138,0.203911,0.538462,3.274533,2.967392,2.203339,4.034542,5.330804,8.925442,1.128933,standing
10.454214,2.390977,0.96354,1.66294,1.795224,0.964925,0.616558,0.21999,0.296787,1.22163,0.75232,0.829337,0.536367,1.124251,0.654988,0.147697,0.085057,0.145563,0.387823,0.111756,0.253121,0.053457,0.015207,0.182863,0.146881,0.055138,0.110547,0.023263,0.031036,0.263842,0.128191,0.125897,0.092393,0.125897,0.128191,0.263842,0.031036,0.023263,0.110547,0.055138,0.146881,0.182863,0.015207,0.053457,0.253121,0.111756,0.387823,0.145563,0.085057,0.147697,0.654988,1.124251,0.536367,0.829337,0.75232,1.22163,0.296787,0.21999,0.616558,0.964925,1.795224,1.66294,0.96354,2.390977,0.436785,standing
13.932,2.509483,1.138481,1.151069,0.576909,0.534199,0.911161,0.991348,1.390312,0.859825,0.163701,0.634448,0.46335,0.347606,0.076811,0.37696,0.381011,0.078215,0.150266,0.092916,0.170436,0.341787,0.052705,0.33252,0.390462,0.27489,0.082092,0.073807,0.168502,0.12434,0.105893,0.199131,0.229612,0.199131,0.105893,0.12434,0.168502,0.073807,0.082092,0.27489,0.390462,0.33252,0.052705,0.341787,0.170436,0.092916,0.150266,0.078215,0.381011,0.37696,0.076811,0.347606,0.46335,0.634448,0.163701,0.859825,1.390312,0.991348,0.911161,0.534199,0.576909,1.151069,1.138481,2.509483,0.457055,standing
16.029539,0.815349,1.074838,1.576065,2.124097,1.622586,0.82829,1.091749,0.717743,0.384648,0.283564,0.742501,0.38882,0.324936,0.152493,0.261698,0.163822,0.118106,0.198768,0.232713,0.131091,0.11356,0.21154,0.252051,0.20789,0.162178,0.051303,0.078206,0.059298,0.131847,0.025371,0.19933,0.109424,0.19933,0.025371,0.131847,0.059298,0.078206,0.051303,0.162178,0.20789,0.252051,0.21154,0.11356,0.131091,0.232713,0.198768,0.118106,0.163822,0.261698,0.152493,0.324936,0.38882,0.742501,0.283564,0.384648,0.717743,1.091749,0.82829,1.622586,2.124097,1.576065,1.074838,0.815349,0.40635,standing
10.652069,1.170955,1.659598,0.559241,0.508123,1.333812,0.418319,0.593489,0.448157,0.366504,0.394323,0.96566,0.420354,0.541367,0.619479,0.339693,0.337293,0.430659,0.46988,0.249338,0.352647,0.129818,0.0698,0.18673,0.212644,0.118968,0.062534,0.10339,0.159974,0.038342,0.257921,0.113197,0.213281,0.113197,0.257921,0.038342,0.159974,0.10339,0.062534,0.118968,0.212644,0.18673,0.0698,0.129818,0.352647,0.249338,0.46988,0.430659,0.337293,0.339693,0.619479,0.541367,0.420354,0.96566,0.394323,0.366504,0.448157,0.593489,0.418319,1.333812,0.508123,0.559241,1.659598,1.170955,0.316939,standing
11.863151,1.337088,1.718668,1.742482,1.593089,0.248207,1.099433,0.977606,0.333757,0.415554,0.238557,0.409458,0.483066,0.08458,0.09985,0.158725,0.271356,0.263937,0.105107,0.192189,0.1331,0.296152,0.072856,0.060433,0.415744,0.164533,0.022036,0.043444,0.276544,0.102433,0.129874,0.055171,0.123179,0.055171,0.129874,0.102433,0.276544,0.043444,0.022036,0.164533,0.415744,0.060433,0.072856,0.296152,0.1331,0.192189,0.105107,0.263937,0.271356,0.158725,0.09985,0.08458,0.483066,0.409458,0.238557,0.415554,0.333757,0.977606,1.099433,0.248207,1.593089,1.742482,1.718668,1.337088,0.34144,standing
12.351455,1.574346,0.6977,0.331952,2.891564,1.348109,1.562894,0.090655,0.540064,0.341311,0.378924,0.532413,0.285211,0.170621,0.146311,0.091839,0.219294,0.158232,0.128738,0.273994,0.189152,0.122643,0.245072,0.336355,0.023768,0.053106,0.183302,0.248859,0.337505,0.176983,0.180138,0.235994,0.001628,0.235994,0.180138,0.176983,0.337505,0.248859,0.183302,0.053106,0.023768,0.336355,0.245072,0.122643,0.189152,0.273994,0.128738,0.158232,0.219294,0.091839,0.146311,0.170621,0.285211,0.532413,0.378924,0.341311,0.540064,0.090655,1.562894,1.348109,2.891564,0.331952,0.6977,1.574346,0.42091,standing
7.388088,0.579247,0.819051,1.000549,0.376967,0.42075,0.618185,0.225869,0.640949,0.519222,0.163495,0.131019,0.260075,0.099482,0.068091,0.160439,0.086522,0.130147,0.017095,0.069924,0.119839,0.072426,0.038127,0.094983,0.041576,0.090622,0.047256,0.054353,0.130357,0.066851,0.127407,0.099583,0.013728,0.099583,0.127407,0.066851,0.130357,0.054353,0.047256,0.090622,0.041576,0.094983,0.038127,0.072426,0.119839,0.069924,0.017095,0.130147,0.086522,0.160439,0.068091,0.099482,0.260075,0.131019,0.163495,0.519222,0.640949,0.225869,0.618185,0.42075,0.376967,1.000549,0.819051,0.579247,0.186126,standing
7.710535,0.581465,0.564763,0.744493,0.571124,0.727343,0.050113,0.264652,0.445749,0.626437,0.456825,0.127909,0.328087,0.15705,0.19065,0.160925,0.084545,0.04191,0.237618,0.080361,0.097444,0.043936,0.103643,0.103957,0.002609,0.057236,0.089035,0.04356,0.056065,0.097298,0.085339,0.106099,0.022643,0.106099,0.085339,0.097298,0.056065,0.04356,0.089035,0.057236,0.002609,0.103957,0.103643,0.043936,0.097444,0.080361,0.237618,0.04191,0.084545,0.160925,0.19065,0.15705,0.328087,0.127909,0.456825,0.626437,0.445749,0.264652,0.050113,0.727343,0.571124,0.744493,0.564763,0.581465,0.194764,standing
6.471241,0.649367,0.781448,0.442785,0.535439,0.98789,0.888663,0.105849,0.335944,0.122772,0.291529,0.230942,0.333761,0.311112,0.25036,0.305527,0.110531,0.07099,0.080666,0.223248,0.130567,0.202654,0.108703,0.046061,0.039636,0.096434,0.075403,0.024239,0.081082,0.156361,0.074835,0.098245,0.2449,0.098245,0.074835,0.156361,0.081082,0.024239,0.075403,0.096434,0.039636,0.046061,0.108703,0.202654,0.130567,0.223248,0.080666,0.07099,0.110531,0.305527,0.25036,0.311112,0.333761,0.230942,0.291529,0.122772,0.335944,0.105849,0.888663,0.98789,0.535439,0.442785,0.781448,0.649367,0.225537,standing
5.816893,0.591418,0.526581,1.110016,0.663229,0.862825,0.128542,0.445501,0.202354,0.405603,0.213917,0.247222,0.276187,0.187008,0.241826,0.164342,0.18915,0.086713,0.133164,0.218727,0.271702,0.035682,0.070456,0.168192,0.239084,0.104155,0.061245,0.099634,0.138716,0.03511,0.065756,0.105095,0.04726,0.105095,0.065756,0.03511,0.138716,0.099634,0.061245,0.104155,0.239084,0.168192,0.070456,0.035682,0.271702,0.218727,0.133164,0.086713,0.18915,0.164342,0.241826,0.187008,0.276187,0.247222,0.213917,0.405603,0.202354,0.445501,0.128542,0.862825,0.663229,1.110016,0.526581,0.591418,0.216917,standing
7.980355,1.107138,1.097544,2.087658,0.271744,1.041253,0.623653,0.297054,0.436987,0.483335,0.398581,0.094276,0.147307,0.181904,0.097685,0.235862,0.118324,0.189077,0.249981,0.108408,0.172524,0.161156,0.054732,0.049551,0.018565,0.126446,0.119028,0.080032,0.012869,0.105929,0.074036,0.097964,0.03219,0.097964,0.074036,0.105929,0.012869,0.080032,0.119028,0.126446,0.018565,0.049551,0.054732,0.161156,0.172524,0.108408,0.249981,0.189077,0.118324,0.235862,0.097685,0.181904,0.147307,0.094276,0.398581,0.483335,0.436987,0.297054,0.623653,1.041253,0.271744,2.087658,1.097544,1.107138,0.301485,standing
8.25327,0.555914,0.914135,0.387289,1.151328,0.612727,1.206366,0.757938,0.359558,0.707217,0.594461,0.387942,0.488999,0.293155,0.230835,0.047558,0.065142,0.293969,0.145982,0.020572,0.03915,0.232003,0.078796,0.181496,0.068253,0.074722,0.115285,0.138349,0.066104,0.111188,0.175675,0.032999,0.049614,0.032999,0.175675,0.111188,0.066104,0.138349,0.115285,0.074722,0.068253,0.181496,0.078796,0.232003,0.03915,0.020572,0.145982,0.293969,0.065142,0.047558,0.230835,0.293155,0.488999,0.387942,0.594461,0.707217,0.359558,0.757938,1.206366,0.612727,1.151328,0.387289,0.914135,0.555914,0.288475,standing
6.864264,0.771288,0.423162,0.623134,0.548184,0.232085,1.363623,0.142062,0.601389,0.351985,0.179896,0.361304,0.163104,0.328612,0.066469,0.040228,0.068431,0.239725,0.029152,0.152278,0.060877,0.206351,0.088932,0.07951,0.157062,0.078191,0.113477,0.090911,0.036887,0.053215,0.036686,0.111746,0.168674,0.111746,0.036686,0.053215,0.036887,0.090911,0.113477,0.078191,0.157062,0.07951,0.088932,0.206351,0.060877,0.152278,0.029152,0.239725,0.068431,0.040228,0.066469,0.328612,0.163104,0.361304,0.179896,0.351985,0.601389,0.142062,1.363623,0.232085,0.548184,0.623134,0.423162,0.771288,0.221972,standing
5.389646,1.087335,0.315465,0.623206,0.224868,0.053593,0.624525,0.332923,0.55792,0.296318,0.200296,0.119712,0.040923,0.146882,0.252197,0.042009,0.172157,0.225079,0.317005,0.231826,0.01916,0.097625,0.091707,0.130589,0.032029,0.084274,0.027697,0.064563,0.039741,0.057538,0.118855,0.09363,0.044426,0.09363,0.118855,0.057538,0.039741,0.064563,0.027697,0.084274,0.032029,0.130589,0.091707,0.097625,0.01916,0.231826,0.317005,0.225079,0.172157,0.042009,0.252197,0.146882,0.040923,0.119712,0.200296,0.296318,0.55792,0.332923,0.624525,0.053593,0.224868,0.623206,0.315465,1.087335,0.176599,standing
7.468091,0.732973,0.736473,0.83268,0.522601,0.540492,0.354381,0.123077,0.197088,0.450799,0.2797,0.113264,0.160412,0.150045,0.175702,0.281863,0.077388,0.091193,0.153514,0.145599,0.198351,0.154219,0.023291,0.111417,0.061081,0.098408,0.115554,0.028881,0.095157,0.09831,0.085213,0.034479,0.073952,0.034479,0.085213,0.09831,0.095157,0.028881,0.115554,0.098408,0.061081,0.111417,0.023291,0.154219,0.198351,0.145599,0.153514,0.091193,0.077388,0.281863,0.175702,0.150045,0.160412,0.113264,0.2797,0.450799,0.197088,0.123077,0.354381,0.540492,0.522601,0.83268,0.736473,0.732973,0.188558,standing
8.32729,1.323115,0.791259,0.535811,1.425963,0.854016,0.357014,0.550922,0.852693,0.032856,0.304901,0.138806,0.13366,0.129222,0.042918,0.128399,0.125954,0.298906,0.193444,0.095686,0.037508,0.116342,0.162192,0.154982,0.053821,0.0184,0.245177,0.066799,0.072564,0.061339,0.106506,0.094876,0.025421,0.094876,0.106506,0.061339,0.072564,0.066799,0.245177,0.0184,0.053821,0.154982,0.162192,0.116342,0.037508,0.095686,0.193444,0.298906,0.125954,0.128399,0.042918,0.129222,0.13366,0.138806,0.304901,0.032856,0.852693,0.550922,0.357014,0.854016,1.425963,0.535811,0.791259,1.323115,0.262383,standing
4.812856,0.515881,0.783949,0.142392,0.292116,0.550036,0.38439,0.294647,0.427665,0.294553,0.268554,0.405223,0.157723,0.125129,0.050038,0.080931,0.157506,0.085389,0.177258,0.191109,0.052965,0.062929,0.437435,0.129313,0.104981,0.100951,0.123754,0.064229,0.097607,0.043486,0.146836,0.164043,0.242976,0.164043,0.146836,0.043486,0.097607,0.064229,0.123754,0.100951,0.104981,0.129313,0.437435,0.062929,0.052965,0.191109,0.177258,0.085389,0.157506,0.080931,0.050038,0.125129,0.157723,0.405223,0.268554,0.294553,0.427665,0.294647,0.38439,0.550036,0.292116,0.142392,0.783949,0.515881,0.155572,standing
7.094661,1.336936,0.775259,0.679173,0.352918,0.220105,0.333708,0.640334,0.519759,0.929593,0.300502,0.058454,0.119865,0.250672,0.313599,0.141089,0.150281,0.160271,0.068979,0.173235,0.035346,0.089498,0.050914,0.051802,0.072233,0.115126,0.040858,0.116571,0.078766,0.067199,0.003669,0.085695,0.19589,0.085695,0.003669,0.067199,0.078766,0.116571,0.040858,0.115126,0.072233,0.051802,0.050914,0.089498,0.035346,0.173235,0.068979,0.160271,0.150281,0.141089,0.313599,0.250672,0.119865,0.058454,0.300502,0.929593,0.519759,0.640334,0.333708,0.220105,0.352918,0.679173,0.775259,1.336936,0.211224,standing
10.341426,0.850705,1.827967,1.220068,0.703806,0.317797,0.420597,1.018447,0.331423,0.522487,0.318973,0.215902,0.224106,0.058327,0.173917,0.221198,0.088961,0.132205,0.126409,0.16359,0.085297,0.248485,0.152174,0.106722,0.049301,0.12847,0.108729,0.012851,0.067051,0.236252,0.052121,0.093109,0.089751,0.093109,0.052121,0.236252,0.067051,0.012851,0.108729,0.12847,0.049301,0.106722,0.152174,0.248485,0.085297,0.16359,0.126409,0.132205,0.088961,0.221198,0.173917,0.058327,0.224106,0.215902,0.318973,0.522487,0.331423,1.018447,0.420597,0.317797,0.703806,1.220068,1.827967,0.850705,0.282701,standing
6.398043,0.760312,0.502327,0.510389,0.632256,0.497821,0.79449,0.417228,0.300568,0.314954,0.531274,0.09583,0.348956,0.340396,0.029989,0.231532,0.168013,0.100434,0.089802,0.104435,0.073992,0.170278,0.049365,0.163522,0.161842,0.060561,0.120089,0.134843,0.132282,0.142719,0.172098,0.034441,0.129501,0.034441,0.172098,0.142719,0.132282,0.134843,0.120089,0.060561,0.161842,0.163522,0.049365,0.170278,0.073992,0.104435,0.089802,0.100434,0.168013,0.231532,0.029989,0.340396,0.348956,0.09583,0.531274,0.314954,0.300568,0.417228,0.79449,0.497821,0.632256,0.510389,0.502327,0.760312,0.1979,standing
5.364656,0.758038,0.659652,0.236627,0.582586,0.972468,0.369528,0.170349,0.111925,0.042334,0.23981,0.211406,0.113187,0.141001,0.185664,0.263348,0.120209,0.105056,0.197507,0.080011,0.07035,0.103096,0.115104,0.084262,0.054816,0.056881,0.089684,0.087477,0.027508,0.059285,0.018742,0.129044,0.015581,0.129044,0.018742,0.059285,0.027508,0.087477,0.089684,0.056881,0.054816,0.084262,0.115104,0.103096,0.07035,0.080011,0.197507,0.105056,0.120209,0.263348,0.185664,0.141001,0.113187,0.211406,0.23981,0.042334,0.111925,0.170349,0.369528,0.972468,0.582586,0.236627,0.659652,0.758038,0.163685,standing
7.982856,0.416731,0.429408,1.318163,0.406782,0.292822,0.614941,0.669276,0.961756,0.335689,0.423354,0.143465,0.271465,0.061287,0.375907,0.34991,0.053193,0.057483,0.173114,0.171879,0.076697,0.038574,0.021956,0.104591,0.108196,0.050194,0.067847,0.062188,0.067297,0.078496,0.064064,0.033309,0.036138,0.033309,0.064064,0.078496,0.067297,0.062188,0.067847,0.050194,0.108196,0.104591,0.021956,0.038574,0.076697,0.171879,0.173114,0.057483,0.053193,0.34991,0.375907,0.061287,0.271465,0.143465,0.423354,0.335689,0.961756,0.669276,0.614941,0.292822,0.406782,1.318163,0.429408,0.416731,0.234041,standing
7.130102,1.026371,0.375284,0.843255,0.559896,0.759647,0.262867,0.398775,0.600239,0.120174,0.026271,0.208437,0.092309,0.181216,0.201021,0.156094,0.135037,0.02114,0.097084,0.062939,0.117852,0.079655,0.125333,0.128146,0.074543,0.018247,0.077462,0.127575,0.030736,0.052626,0.096467,0.074544,0.164443,0.074544,0.096467,0.052626,0.030736,0.127575,0.077462,0.018247,0.074543,0.128146,0.125333,0.079655,0.117852,0.062939,0.097084,0.02114,0.135037,0.156094,0.201021,0.181216,0.092309,0.208437,0.026271,0.120174,0.600239,0.398775,0.262867,0.759647,0.559896,0.843255,0.375284,1.026371,0.184058,standing
5.735033,0.302313,0.614182,0.940538,0.229235,0.752408,0.380038,0.534279,0.505395,0.499542,0.170719,0.188094,0.09664,0.33025,0.128837,0.274955,0.065436,0.104784,0.07627,0.112071,0.103293,0.062303,0.029359,0.190489,0.167391,0.075974,0.032217,0.091353,0.059243,0.091187,0.136452,0.100474,0.072262,0.100474,0.136452,0.091187,0.059243,0.091353,0.032217,0.075974,0.167391,0.190489,0.029359,0.062303,0.103293,0.112071,0.07627,0.104784,0.065436,0.274955,0.128837,0.33025,0.09664,0.188094,0.170719,0.499542,0.505395,0.534279,0.380038,0.752408,0.229235,0.940538,0.614182,0.302313,0.161464,standing
5.300362,1.058628,0.494398,0.387775,0.230248,0.527382,0.579265,0.299624,0.460014,0.378345,0.226385,0.197105,0.147429,0.078719,0.270521,0.186386,0.20963,0.129883,0.112763,0.103302,0.081315,0.068293,0.05403,0.125155,0.024023,0.053916,0.164838,0.031784,0.085123,0.181419,0.166453,0.075828,0.006893,0.075828,0.166453,0.181419,0.085123,0.031784,0.164838,0.053916,0.024023,0.125155,0.05403,0.068293,0.081315,0.103302,0.112763,0.129883,0.20963,0.186386,0.270521,0.078719,0.147429,0.197105,0.226385,0.378345,0.460014,0.299624,0.579265,0.527382,0.230248,0.387775,0.494398,1.058628,0.192446,standing
7.920375,1.022324,0.72369,1.052117,0.671034,1.188107,0.416864,0.317793,0.775756,0.08413,0.211765,0.21448,0.232985,0.134106,0.174912,0.092081,0.189754,0.171017,0.036521,0.045034,0.09675,0.055981,0.089566,0.131626,0.162263,0.139082,0.06552,0.139185,0.231058,0.124778,0.084812,0.093742,0.010916,0.093742,0.084812,0.124778,0.231058,0.139185,0.06552,0.139082,0.162263,0.131626,0.089566,0.055981,0.09675,0.045034,0.036521,0.171017,0.189754,0.092081,0.174912,0.134106,0.232985,0.21448,0.211765,0.08413,0.775756,0.317793,0.416864,1.188107,0.671034,1.052117,0.72369,1.022324,0.22814,standing
